"subject","Aorder$","taskord$","Skew$","Trial","Size","Start","Running","Back1","Est","Rating"
508,"LS","RE","P",45,60,2,65.3333333333333,140,96,4
508,"LS","RE","P",46,40,2,64.7826086956522,60,62,2
508,"LS","RE","P",47,40,2,64.2553191489362,40,64,1
508,"LS","RE","P",48,120,2,65.4166666666667,40,129,7
508,"LS","RE","P",49,20,2,64.4897959183673,120,16,1
508,"LS","RE","P",50,140,2,66,20,140,8
508,"LS","RE","P",51,100,2,66.6666666666667,140,126,6
508,"LS","RE","P",52,80,2,66.9230769230769,100,112,5
508,"LS","RE","P",53,40,2,66.4150943396226,80,85,2
508,"LS","RE","P",54,60,2,66.2962962962963,40,50,3
508,"LS","RE","P",55,20,2,65.4545454545455,60,23,1
508,"LS","RE","P",56,40,1,65,20,36,2
508,"LS","RE","P",57,140,1,66.3157894736842,40,150,9
508,"LS","RE","P",58,100,1,66.8965517241379,140,110,7
508,"LS","RE","P",59,120,1,67.7966101694915,100,128,9
508,"LS","RE","P",60,40,1,67.3333333333333,120,44,2
508,"LS","RE","P",61,40,1,66.8852459016394,40,52,2
508,"LS","RE","P",62,60,1,66.7741935483871,40,62,5
508,"LS","RE","P",63,80,1,66.984126984127,60,78,4
508,"LS","RE","P",64,20,1,66.25,80,23,1
508,"LS","RE","P",65,20,1,65.5384615384615,20,21,1
508,"LS","RE","P",66,60,1,65.4545454545455,20,51,3
100,"SL","RE","N",1,20,1,20,20,15,2
100,"SL","RE","N",2,120,1,70,20,98,8
100,"SL","RE","N",3,100,1,80,120,100,7
100,"SL","RE","N",4,60,1,75,100,50,5
100,"SL","RE","N",5,120,1,84,60,106,9
100,"SL","RE","N",6,40,1,76.6666666666667,120,39,3
100,"SL","RE","N",7,140,1,85.7142857142857,40,142,9
100,"SL","RE","N",8,100,1,87.5,140,104,7
100,"SL","RE","N",9,140,1,93.3333333333333,100,135,9
100,"SL","RE","N",10,120,1,96,140,113,8
100,"SL","RE","N",11,80,1,94.5454545454545,120,86,6
100,"SL","RE","N",12,120,2,96.6666666666667,80,130,8
100,"SL","RE","N",13,140,2,100,120,147,9
100,"SL","RE","N",14,40,2,95.7142857142857,140,42,2
100,"SL","RE","N",15,100,2,96,40,116,7
100,"SL","RE","N",16,80,2,95,100,82,7
100,"SL","RE","N",17,100,2,95.2941176470588,80,95,7
100,"SL","RE","N",18,60,2,93.3333333333333,100,75,4
100,"SL","RE","N",19,120,2,94.7368421052632,60,128,8
100,"SL","RE","N",20,140,2,97,120,145,9
100,"SL","RE","N",21,120,2,98.0952380952381,140,120,8
100,"SL","RE","N",22,20,2,94.5454545454545,120,23,1
100,"SL","RE","N",23,80,1,93.9130434782609,20,74,6
100,"SL","RE","N",24,120,1,95,80,105,8
100,"SL","RE","N",25,20,1,92,120,21,1
100,"SL","RE","N",26,120,1,93.0769230769231,20,116,8
100,"SL","RE","N",27,120,1,94.0740740740741,120,136,7
100,"SL","RE","N",28,40,1,92.1428571428571,120,48,2
100,"SL","RE","N",29,100,1,92.4137931034483,40,114,6
100,"SL","RE","N",30,140,1,94,100,149,9
100,"SL","RE","N",31,100,1,96.6666666666667,140,107,6
100,"SL","RE","N",32,140,1,98.0645161290323,100,147,9
100,"SL","RE","N",33,60,1,94.5454545454545,140,72,4
100,"SL","RE","N",34,40,2,92.9411764705882,60,44,3
100,"SL","RE","N",35,20,2,90.8571428571429,40,37,1
100,"SL","RE","N",36,80,2,90.5555555555556,20,76,5
100,"SL","RE","N",37,120,2,91.3513513513514,80,120,7
100,"SL","RE","N",38,100,2,91.5789473684211,120,104,6
100,"SL","RE","N",39,140,2,92.8205128205128,100,144,9
100,"SL","RE","N",40,120,2,93.5,140,114,8
100,"SL","RE","N",41,120,2,94.1463414634146,120,124,8
100,"SL","RE","N",42,140,2,95.2380952380952,120,145,9
100,"SL","RE","N",43,60,2,94.4186046511628,140,90,4
100,"SL","RE","N",44,100,2,94.5454545454545,60,105,6
100,"SL","RE","N",45,120,1,95.1111111111111,100,117,7
100,"SL","RE","N",46,20,1,93.4782608695652,120,21,1
100,"SL","RE","N",47,80,1,93.1914893617021,20,83,5
100,"SL","RE","N",48,40,1,92.0833333333333,80,58,3
100,"SL","RE","N",49,100,1,92.2448979591837,40,99,7
100,"SL","RE","N",50,140,1,93.2,100,145,9
100,"SL","RE","N",51,60,1,92.5490196078431,140,104,4
100,"SL","RE","N",52,100,1,92.6923076923077,60,110,6
100,"SL","RE","N",53,120,1,93.2075471698113,100,133,7
100,"SL","RE","N",54,140,1,94.0740740740741,120,152,9
100,"SL","RE","N",55,120,1,94.5454545454545,140,119,8
100,"SL","RE","N",56,40,2,93.5714285714286,120,41,2
100,"SL","RE","N",57,100,2,93.6842105263158,40,114,6
100,"SL","RE","N",58,20,2,92.4137931034483,100,14,1
100,"SL","RE","N",59,140,2,93.2203389830509,20,147,9
100,"SL","RE","N",60,60,2,92.6666666666667,140,49,4
100,"SL","RE","N",61,140,2,93.4426229508197,60,139,9
100,"SL","RE","N",62,120,2,93.8709677419355,140,122,8
100,"SL","RE","N",63,100,2,93.968253968254,120,91,7
100,"SL","RE","N",64,120,2,94.375,100,109,7
100,"SL","RE","N",65,80,2,94.1538461538462,120,89,6
100,"SL","RE","N",66,120,2,94.5454545454545,80,115,8
108,"SL","RE","N",1,120,1,120,120,122,5
108,"SL","RE","N",2,100,1,110,120,113,5
108,"SL","RE","N",3,80,1,100,100,76,4
108,"SL","RE","N",4,20,1,80,80,26,1
108,"SL","RE","N",5,140,1,92,20,152,9
108,"SL","RE","N",6,120,1,96.6666666666667,140,105,8
108,"SL","RE","N",7,140,1,102.857142857143,120,138,9
108,"SL","RE","N",8,60,1,97.5,140,70,7
108,"SL","RE","N",9,40,1,91.1111111111111,60,43,2
108,"SL","RE","N",10,120,1,94,40,107,8
108,"SL","RE","N",11,100,1,94.5454545454545,120,98,7
108,"SL","RE","N",12,120,2,96.6666666666667,100,124,8
108,"SL","RE","N",13,100,2,96.9230769230769,120,115,6
108,"SL","RE","N",14,120,2,98.5714285714286,100,123,7
108,"SL","RE","N",15,60,2,96,120,86,4
108,"SL","RE","N",16,140,2,98.75,60,139,9
108,"SL","RE","N",17,40,2,95.2941176470588,140,46,2
108,"SL","RE","N",18,80,2,94.4444444444444,40,78,5
108,"SL","RE","N",19,20,2,90.5263157894737,80,23,1
108,"SL","RE","N",20,120,2,92,20,106,8
108,"SL","RE","N",21,140,2,94.2857142857143,120,130,9
108,"SL","RE","N",22,100,2,94.5454545454545,140,113,7
108,"SL","RE","N",23,120,1,95.6521739130435,100,102,8
108,"SL","RE","N",24,120,1,96.6666666666667,120,103,8
108,"SL","RE","N",25,100,1,96.8,120,112,7
108,"SL","RE","N",26,140,1,98.4615384615385,100,148,9
108,"SL","RE","N",27,100,1,98.5185185185185,140,98,6
108,"SL","RE","N",28,80,1,97.8571428571429,100,83,5
108,"SL","RE","N",29,140,1,99.3103448275862,80,141,9
108,"SL","RE","N",30,40,1,97.3333333333333,140,55,3
108,"SL","RE","N",31,20,1,94,40,33,1
108,"SL","RE","N",32,60,1,92.9032258064516,20,47,4
108,"SL","RE","N",33,120,1,94.5454545454545,60,75,8
108,"SL","RE","N",34,140,2,95.8823529411765,120,149,9
108,"SL","RE","N",35,40,2,94.2857142857143,140,50,3
108,"SL","RE","N",36,100,2,94.4444444444444,40,81,6
108,"SL","RE","N",37,100,2,94.5945945945946,100,107,6
108,"SL","RE","N",38,120,2,95.2631578947368,100,125,7
108,"SL","RE","N",39,140,2,96.4102564102564,120,118,9
108,"SL","RE","N",40,60,2,95.5,140,82,4
108,"SL","RE","N",41,120,2,96.0975609756098,60,120,6
108,"SL","RE","N",42,120,2,96.6666666666667,120,106,6
108,"SL","RE","N",43,80,2,96.2790697674419,120,93,5
108,"SL","RE","N",44,20,2,94.5454545454545,80,23,1
108,"SL","RE","N",45,60,1,93.7777777777778,20,51,4
108,"SL","RE","N",46,140,1,94.7826086956522,60,83,9
108,"SL","RE","N",47,120,1,95.3191489361702,140,112,8
108,"SL","RE","N",48,140,1,96.25,120,130,9
108,"SL","RE","N",49,40,1,95.1020408163265,140,45,2
108,"SL","RE","N",50,120,1,95.6,40,98,7
108,"SL","RE","N",51,100,1,95.6862745098039,120,92,6
108,"SL","RE","N",52,20,1,94.2307692307692,100,26,1
108,"SL","RE","N",53,100,1,94.3396226415094,20,76,5
108,"SL","RE","N",54,80,1,94.0740740740741,100,87,4
108,"SL","RE","N",55,120,1,94.5454545454545,80,87,7
108,"SL","RE","N",56,60,2,93.9285714285714,120,94,3
108,"SL","RE","N",57,120,2,94.3859649122807,60,110,7
108,"SL","RE","N",58,120,2,94.8275862068966,120,120,7
108,"SL","RE","N",59,100,2,94.9152542372881,120,101,6
108,"SL","RE","N",60,100,2,95,100,101,6
108,"SL","RE","N",61,80,2,94.7540983606557,100,86,5
108,"SL","RE","N",62,120,2,95.1612903225806,80,108,8
108,"SL","RE","N",63,140,2,95.8730158730159,120,127,9
108,"SL","RE","N",64,140,2,96.5625,140,138,9
108,"SL","RE","N",65,20,2,95.3846153846154,140,23,1
108,"SL","RE","N",66,40,2,94.5454545454545,20,32,2
203,"SL","RE","N",1,120,1,120,120,117,6
203,"SL","RE","N",2,120,1,120,120,137,5
203,"SL","RE","N",3,120,1,120,120,117,5
203,"SL","RE","N",4,60,1,105,120,70,3
203,"SL","RE","N",5,80,1,100,60,95,3
203,"SL","RE","N",6,140,1,106.666666666667,80,142,8
203,"SL","RE","N",7,100,1,105.714285714286,140,108,5
203,"SL","RE","N",8,40,1,97.5,100,51,2
203,"SL","RE","N",9,100,1,97.7777777777778,40,89,5
203,"SL","RE","N",10,140,1,102,100,143,8
203,"SL","RE","N",11,20,1,94.5454545454545,140,25,1
203,"SL","RE","N",12,100,2,95,20,122,5
203,"SL","RE","N",13,120,2,96.9230769230769,100,117,6
203,"SL","RE","N",14,120,2,98.5714285714286,120,121,6
203,"SL","RE","N",15,100,2,98.6666666666667,120,114,4
203,"SL","RE","N",16,40,2,95,100,67,3
203,"SL","RE","N",17,60,2,92.9411764705882,40,49,3
203,"SL","RE","N",18,140,2,95.5555555555556,60,132,7
203,"SL","RE","N",19,80,2,94.7368421052632,140,89,4
203,"SL","RE","N",20,140,2,97,80,133,8
203,"SL","RE","N",21,20,2,93.3333333333333,140,29,1
203,"SL","RE","N",22,120,2,94.5454545454545,20,92,6
203,"SL","RE","N",23,80,1,93.9130434782609,120,83,4
203,"SL","RE","N",24,120,1,95,80,111,6
203,"SL","RE","N",25,140,1,96.8,120,125,7
203,"SL","RE","N",26,100,1,96.9230769230769,140,86,5
203,"SL","RE","N",27,60,1,95.5555555555556,100,72,3
203,"SL","RE","N",28,20,1,92.8571428571429,60,24,1
203,"SL","RE","N",29,140,1,94.4827586206897,20,122,7
203,"SL","RE","N",30,100,1,94.6666666666667,140,95,5
203,"SL","RE","N",31,120,1,94.6666666666667,100,120,5
203,"SL","RE","N",32,120,1,95.4838709677419,120,126,5
203,"SL","RE","N",33,40,1,94.5454545454545,120,39,2
203,"SL","RE","N",34,40,2,92.9411764705882,40,64,2
203,"SL","RE","N",35,120,2,93.7142857142857,40,112,6
203,"SL","RE","N",36,80,2,93.3333333333333,120,91,4
203,"SL","RE","N",37,20,2,91.3513513513514,80,23,1
203,"SL","RE","N",38,100,2,91.5789473684211,20,86,5
203,"SL","RE","N",39,100,2,91.7948717948718,100,105,5
203,"SL","RE","N",40,60,2,91,100,60,3
203,"SL","RE","N",41,120,2,91.7073170731707,60,111,6
203,"SL","RE","N",42,140,2,92.8571428571429,120,135,7
203,"SL","RE","N",43,140,2,93.953488372093,140,145,7
203,"SL","RE","N",44,120,2,94.5454545454545,140,122,6
203,"SL","RE","N",45,80,1,94.2222222222222,120,60,4
203,"SL","RE","N",46,100,1,94.3478260869565,80,80,4
203,"SL","RE","N",47,100,1,94.468085106383,100,85,4
203,"SL","RE","N",48,120,1,95,100,111,6
203,"SL","RE","N",49,40,1,93.8775510204082,120,46,3
203,"SL","RE","N",50,60,1,93.2,40,60,3
203,"SL","RE","N",51,120,1,93.7254901960784,60,105,6
203,"SL","RE","N",52,140,1,94.6153846153846,120,132,7
203,"SL","RE","N",53,20,1,93.2075471698113,140,22,1
203,"SL","RE","N",54,120,1,93.7037037037037,20,102,5
203,"SL","RE","N",55,140,1,94.5454545454545,120,124,7
203,"SL","RE","N",56,80,2,94.2857142857143,140,103,4
203,"SL","RE","N",57,100,2,94.3859649122807,80,106,4
203,"SL","RE","N",58,120,2,94.8275862068966,100,126,6
203,"SL","RE","N",59,120,2,95.2542372881356,120,118,6
203,"SL","RE","N",60,140,2,96,120,145,7
203,"SL","RE","N",61,120,2,96.3934426229508,140,123,5
203,"SL","RE","N",62,140,2,97.0967741935484,120,145,6
203,"SL","RE","N",63,20,2,95.8730158730159,140,22,1
203,"SL","RE","N",64,40,2,95,20,35,2
203,"SL","RE","N",65,100,2,95.0769230769231,40,95,5
203,"SL","RE","N",66,60,2,94.5454545454545,100,91,3
306,"SL","RE","N",1,140,1,140,140,110,4
306,"SL","RE","N",2,120,1,130,140,108,5
306,"SL","RE","N",3,100,1,120,120,93,4
306,"SL","RE","N",4,120,1,120,100,130,6
306,"SL","RE","N",5,40,1,104,120,42,2
306,"SL","RE","N",6,140,1,110,40,152,7
306,"SL","RE","N",7,80,1,105.714285714286,140,86,3
306,"SL","RE","N",8,60,1,100,80,81,2
306,"SL","RE","N",9,100,1,100,60,122,6
306,"SL","RE","N",10,120,1,102,100,142,8
306,"SL","RE","N",11,20,1,94.5454545454545,120,30,1
306,"SL","RE","N",12,60,2,91.6666666666667,20,99,3
306,"SL","RE","N",13,100,2,92.3076923076923,60,114,6
306,"SL","RE","N",14,120,2,94.2857142857143,100,132,8
306,"SL","RE","N",15,20,2,89.3333333333333,120,22,1
306,"SL","RE","N",16,140,2,92.5,20,128,9
306,"SL","RE","N",17,120,2,94.1176470588235,140,124,8
306,"SL","RE","N",18,120,2,95.5555555555556,120,124,7
306,"SL","RE","N",19,80,2,94.7368421052632,120,107,5
306,"SL","RE","N",20,100,2,95,80,113,5
306,"SL","RE","N",21,140,2,97.1428571428571,100,150,9
306,"SL","RE","N",22,40,2,94.5454545454545,140,46,2
306,"SL","RE","N",23,100,1,94.7826086956522,40,137,6
306,"SL","RE","N",24,120,1,95.8333333333333,100,137,8
306,"SL","RE","N",25,80,1,95.2,120,63,4
306,"SL","RE","N",26,120,1,96.1538461538462,80,136,8
306,"SL","RE","N",27,20,1,93.3333333333333,120,28,1
306,"SL","RE","N",28,140,1,95,20,144,7
306,"SL","RE","N",29,140,1,96.551724137931,140,151,9
306,"SL","RE","N",30,40,1,94.6666666666667,140,78,2
306,"SL","RE","N",31,100,1,93.3333333333333,40,113,5
306,"SL","RE","N",32,120,1,94.1935483870968,100,141,7
306,"SL","RE","N",33,60,1,94.5454545454545,120,82,3
306,"SL","RE","N",34,120,2,95.2941176470588,60,135,7
306,"SL","RE","N",35,100,2,95.4285714285714,120,122,6
306,"SL","RE","N",36,120,2,96.1111111111111,100,132,7
306,"SL","RE","N",37,140,2,97.2972972972973,120,138,9
306,"SL","RE","N",38,80,2,96.8421052631579,140,87,4
306,"SL","RE","N",39,140,2,97.9487179487179,80,138,8
306,"SL","RE","N",40,120,2,98.5,140,132,7
306,"SL","RE","N",41,40,2,97.0731707317073,120,76,3
306,"SL","RE","N",42,60,2,96.1904761904762,40,71,3
306,"SL","RE","N",43,20,2,94.4186046511628,60,19,1
306,"SL","RE","N",44,100,2,94.5454545454545,20,107,6
306,"SL","RE","N",45,100,1,94.6666666666667,100,114,5
306,"SL","RE","N",46,120,1,95.2173913043478,100,124,6
306,"SL","RE","N",47,80,1,94.8936170212766,120,83,4
306,"SL","RE","N",48,120,1,95.4166666666667,80,109,8
306,"SL","RE","N",49,20,1,93.8775510204082,120,35,1
306,"SL","RE","N",50,140,1,94.8,20,168,9
306,"SL","RE","N",51,100,1,94.9019607843137,140,147,7
306,"SL","RE","N",52,120,1,95.3846153846154,100,133,8
306,"SL","RE","N",53,140,1,96.2264150943396,120,129,9
306,"SL","RE","N",54,40,1,95.1851851851852,140,61,2
306,"SL","RE","N",55,60,1,94.5454545454545,40,66,3
306,"SL","RE","N",56,20,2,93.2142857142857,60,28,1
306,"SL","RE","N",57,100,2,93.3333333333333,20,111,7
306,"SL","RE","N",58,120,2,93.7931034482759,100,120,9
306,"SL","RE","N",59,100,2,93.8983050847458,120,108,8
306,"SL","RE","N",60,60,2,93.3333333333333,100,78,4
306,"SL","RE","N",61,80,2,93.1147540983606,60,86,5
306,"SL","RE","N",62,40,2,92.258064516129,80,55,3
306,"SL","RE","N",63,120,2,92.6984126984127,40,110,8
306,"SL","RE","N",64,140,2,93.4375,120,146,9
306,"SL","RE","N",65,140,2,94.1538461538462,140,147,9
306,"SL","RE","N",66,120,2,94.5454545454545,140,128,8
404,"SL","RE","N",1,120,1,120,120,97,8
404,"SL","RE","N",2,40,1,80,120,26,6
404,"SL","RE","N",3,100,1,86.6666666666667,40,95,8
404,"SL","RE","N",4,100,1,90,100,104,8
404,"SL","RE","N",5,20,1,76,100,17,1
404,"SL","RE","N",6,120,1,83.3333333333333,20,114,9
404,"SL","RE","N",7,60,1,80,120,57,5
404,"SL","RE","N",8,80,1,80,60,69,6
404,"SL","RE","N",9,120,1,84.4444444444444,80,116,9
404,"SL","RE","N",10,140,1,90,120,148,9
404,"SL","RE","N",11,140,1,94.5454545454545,140,159,9
404,"SL","RE","N",12,80,2,93.3333333333333,140,105,7
404,"SL","RE","N",13,100,2,93.8461538461538,80,98,7
404,"SL","RE","N",14,120,2,95.7142857142857,100,148,7
404,"SL","RE","N",15,100,2,96,120,104,7
404,"SL","RE","N",16,120,2,97.5,100,139,8
404,"SL","RE","N",17,60,2,95.2941176470588,120,82,4
404,"SL","RE","N",18,40,2,92.2222222222222,60,46,2
404,"SL","RE","N",19,20,2,88.4210526315789,40,22,1
404,"SL","RE","N",20,120,2,90,20,112,8
404,"SL","RE","N",21,140,2,92.3809523809524,120,132,9
404,"SL","RE","N",22,140,2,94.5454545454545,140,150,9
404,"SL","RE","N",23,60,1,93.0434782608696,140,44,6
404,"SL","RE","N",24,120,1,94.1666666666667,60,101,8
404,"SL","RE","N",25,20,1,91.2,120,24,1
404,"SL","RE","N",26,120,1,92.3076923076923,20,96,8
404,"SL","RE","N",27,80,1,91.8518518518518,120,98,6
404,"SL","RE","N",28,120,1,92.8571428571429,80,111,9
404,"SL","RE","N",29,100,1,93.1034482758621,120,111,7
404,"SL","RE","N",30,140,1,94.6666666666667,100,121,9
404,"SL","RE","N",31,40,1,92,140,42,3
404,"SL","RE","N",32,140,1,93.5483870967742,40,124,9
404,"SL","RE","N",33,100,1,94.5454545454545,140,86,7
404,"SL","RE","N",34,80,2,94.1176470588235,100,122,5
404,"SL","RE","N",35,100,2,94.2857142857143,80,122,6
404,"SL","RE","N",36,140,2,95.5555555555556,100,150,9
404,"SL","RE","N",37,120,2,96.2162162162162,140,136,7
404,"SL","RE","N",38,120,2,96.8421052631579,120,125,7
404,"SL","RE","N",39,140,2,97.9487179487179,120,149,8
404,"SL","RE","N",40,120,2,98.5,140,141,7
404,"SL","RE","N",41,40,2,97.0731707317073,120,45,3
404,"SL","RE","N",42,100,2,97.1428571428571,40,83,7
404,"SL","RE","N",43,20,2,95.3488372093023,100,23,3
404,"SL","RE","N",44,60,2,94.5454545454545,20,42,4
404,"SL","RE","N",45,40,1,93.3333333333333,60,35,3
404,"SL","RE","N",46,120,1,93.9130434782609,40,76,8
404,"SL","RE","N",47,140,1,94.8936170212766,120,169,9
404,"SL","RE","N",48,80,1,94.5833333333333,140,76,6
404,"SL","RE","N",49,140,1,95.5102040816327,80,132,8
404,"SL","RE","N",50,100,1,95.6,140,83,7
404,"SL","RE","N",51,100,1,95.6862745098039,100,92,7
404,"SL","RE","N",52,120,1,96.1538461538462,100,93,8
404,"SL","RE","N",53,20,1,94.7169811320755,120,25,1
404,"SL","RE","N",54,60,1,94.0740740740741,20,44,5
404,"SL","RE","N",55,120,1,94.5454545454545,60,106,7
404,"SL","RE","N",56,80,2,94.2857142857143,120,108,5
404,"SL","RE","N",57,60,2,93.6842105263158,80,67,4
404,"SL","RE","N",58,20,2,92.4137931034483,60,21,2
404,"SL","RE","N",59,100,2,92.5423728813559,20,92,7
404,"SL","RE","N",60,100,2,92.6666666666667,100,102,7
404,"SL","RE","N",61,120,2,93.1147540983606,100,135,9
404,"SL","RE","N",62,120,2,93.5483870967742,120,134,8
404,"SL","RE","N",63,40,2,92.6984126984127,120,37,3
404,"SL","RE","N",64,120,2,93.125,40,102,7
404,"SL","RE","N",65,140,2,93.8461538461538,120,150,8
404,"SL","RE","N",66,140,2,94.5454545454545,140,150,8
509,"SL","RE","N",1,20,1,20,20,20,1
509,"SL","RE","N",2,80,1,50,20,71,3
509,"SL","RE","N",3,140,1,80,80,137,7
509,"SL","RE","N",4,100,1,85,140,119,5
509,"SL","RE","N",5,140,1,96,100,154,7
509,"SL","RE","N",6,40,1,86.6666666666667,140,49,2
509,"SL","RE","N",7,120,1,91.4285714285714,40,122,5
509,"SL","RE","N",8,100,1,92.5,120,106,4
509,"SL","RE","N",9,120,1,95.5555555555556,100,127,5
509,"SL","RE","N",10,120,1,98,120,122,5
509,"SL","RE","N",11,60,1,94.5454545454545,120,74,2
509,"SL","RE","N",12,140,2,98.3333333333333,60,165,8
509,"SL","RE","N",13,120,2,100,140,135,6
509,"SL","RE","N",14,140,2,102.857142857143,120,158,8
509,"SL","RE","N",15,120,2,104,140,131,5
509,"SL","RE","N",16,100,2,103.75,120,113,4
509,"SL","RE","N",17,100,2,103.529411764706,100,112,3
509,"SL","RE","N",18,80,2,102.222222222222,100,93,3
509,"SL","RE","N",19,120,2,103.157894736842,80,115,5
509,"SL","RE","N",20,40,2,100,120,45,2
509,"SL","RE","N",21,20,2,96.1904761904762,40,23,1
509,"SL","RE","N",22,60,2,94.5454545454545,20,150,2
509,"SL","RE","N",23,120,1,95.6521739130435,60,130,6
509,"SL","RE","N",24,120,1,96.6666666666667,120,132,6
509,"SL","RE","N",25,40,1,94.4,120,49,2
509,"SL","RE","N",26,100,1,94.6153846153846,40,108,4
509,"SL","RE","N",27,80,1,94.0740740740741,100,91,4
509,"SL","RE","N",28,20,1,91.4285714285714,80,26,1
509,"SL","RE","N",29,140,1,93.1034482758621,20,154,8
509,"SL","RE","N",30,120,1,94,140,137,7
509,"SL","RE","N",31,140,1,98,120,152,7
509,"SL","RE","N",32,60,1,96.7741935483871,140,77,3
509,"SL","RE","N",33,100,1,94.5454545454545,60,10,4
509,"SL","RE","N",34,140,2,95.8823529411765,100,150,8
509,"SL","RE","N",35,120,2,96.5714285714286,140,128,5
509,"SL","RE","N",36,80,2,96.1111111111111,120,94,4
509,"SL","RE","N",37,40,2,94.5945945945946,80,44,2
509,"SL","RE","N",38,100,2,94.7368421052632,40,103,4
509,"SL","RE","N",39,140,2,95.8974358974359,100,136,8
509,"SL","RE","N",40,60,2,95,140,78,2
509,"SL","RE","N",41,20,2,93.1707317073171,60,24,1
509,"SL","RE","N",42,120,2,93.8095238095238,20,119,5
509,"SL","RE","N",43,120,2,94.4186046511628,120,121,5
509,"SL","RE","N",44,100,2,94.5454545454545,120,106,4
509,"SL","RE","N",45,140,1,95.5555555555556,100,135,8
509,"SL","RE","N",46,60,1,94.7826086956522,140,64,3
509,"SL","RE","N",47,100,1,94.8936170212766,60,93,4
509,"SL","RE","N",48,140,1,95.8333333333333,100,153,8
509,"SL","RE","N",49,20,1,94.2857142857143,140,26,1
509,"SL","RE","N",50,100,1,94.4,20,103,4
509,"SL","RE","N",51,120,1,94.9019607843137,100,135,6
509,"SL","RE","N",52,80,1,94.6153846153846,120,94,3
509,"SL","RE","N",53,40,1,93.5849056603774,80,52,2
509,"SL","RE","N",54,120,1,94.0740740740741,40,127,5
509,"SL","RE","N",55,120,1,94.5454545454545,120,129,6
509,"SL","RE","N",56,140,2,95.3571428571429,120,137,8
509,"SL","RE","N",57,120,2,95.7894736842105,140,150,7
509,"SL","RE","N",58,40,2,94.8275862068966,120,150,2
509,"SL","RE","N",59,100,2,94.9152542372881,40,96,4
509,"SL","RE","N",60,120,2,95.3333333333333,100,132,6
509,"SL","RE","N",61,140,2,96.0655737704918,120,150,8
509,"SL","RE","N",62,60,2,95.4838709677419,140,65,3
509,"SL","RE","N",63,20,2,94.2857142857143,60,24,1
509,"SL","RE","N",64,80,2,94.0625,20,82,3
509,"SL","RE","N",65,120,2,94.4615384615385,80,125,6
509,"SL","RE","N",66,100,2,94.5454545454545,120,94,5
109,"SL","RE","P",1,80,1,80,80,50,4
109,"SL","RE","P",2,100,1,90,80,104,5
109,"SL","RE","P",3,60,1,80,100,45,3
109,"SL","RE","P",4,120,1,90,60,130,7
109,"SL","RE","P",5,40,1,80,120,33,3
109,"SL","RE","P",6,40,1,73.3333333333333,40,32,2
109,"SL","RE","P",7,20,1,65.7142857142857,40,19,1
109,"SL","RE","P",8,140,1,75,20,144,8
109,"SL","RE","P",9,20,1,68.8888888888889,140,21,2
109,"SL","RE","P",10,60,1,68,20,50,3
109,"SL","RE","P",11,40,1,65.4545454545455,60,33,3
109,"SL","RE","P",12,120,2,70,40,143,7
109,"SL","RE","P",13,60,2,69.2307692307692,120,85,3
109,"SL","RE","P",14,100,2,71.4285714285714,60,123,6
109,"SL","RE","P",15,40,2,69.3333333333333,100,52,3
109,"SL","RE","P",16,40,2,67.5,40,39,2
109,"SL","RE","P",17,20,2,64.7058823529412,40,16,1
109,"SL","RE","P",18,140,2,68.8888888888889,20,148,8
109,"SL","RE","P",19,80,2,69.4736842105263,140,98,4
109,"SL","RE","P",20,60,2,69,80,64,3
109,"SL","RE","P",21,20,2,66.6666666666667,60,16,1
109,"SL","RE","P",22,40,2,65.4545454545455,20,47,3
109,"SL","RE","P",23,100,1,66.9565217391304,40,83,5
109,"SL","RE","P",24,60,1,66.6666666666667,100,62,4
109,"SL","RE","P",25,40,1,65.6,60,35,3
109,"SL","RE","P",26,60,1,65.3846153846154,40,50,4
109,"SL","RE","P",27,40,1,64.4444444444444,60,39,3
109,"SL","RE","P",28,120,1,66.4285714285714,40,139,7
109,"SL","RE","P",29,20,1,64.8275862068966,120,32,2
109,"SL","RE","P",30,20,1,63.3333333333333,20,24,2
109,"SL","RE","P",31,140,1,65.3333333333333,20,167,8
109,"SL","RE","P",32,80,1,65.8064516129032,140,76,5
109,"SL","RE","P",33,40,1,65.4545454545455,80,52,3
109,"SL","RE","P",34,60,2,65.2941176470588,40,70,3
109,"SL","RE","P",35,140,2,67.4285714285714,60,150,8
109,"SL","RE","P",36,20,2,66.1111111111111,140,19,2
109,"SL","RE","P",37,60,2,65.945945945946,20,60,4
109,"SL","RE","P",38,40,2,65.2631578947368,60,50,3
109,"SL","RE","P",39,120,2,66.6666666666667,40,129,6
109,"SL","RE","P",40,100,2,67.5,120,105,6
109,"SL","RE","P",41,40,2,66.8292682926829,100,39,3
109,"SL","RE","P",42,20,2,65.7142857142857,40,14,2
109,"SL","RE","P",43,40,2,65.1162790697674,20,26,3
109,"SL","RE","P",44,80,2,65.4545454545455,40,55,4
109,"SL","RE","P",45,20,1,64.4444444444444,80,18,2
109,"SL","RE","P",46,140,1,66.0869565217391,20,151,8
109,"SL","RE","P",47,40,1,65.531914893617,140,43,3
109,"SL","RE","P",48,40,1,65,40,38,3
109,"SL","RE","P",49,60,1,64.8979591836735,40,54,4
109,"SL","RE","P",50,40,1,64.4,60,34,3
109,"SL","RE","P",51,120,1,65.4901960784314,40,128,7
109,"SL","RE","P",52,20,1,64.6153846153846,120,22,2
